LOCATION,Country,VARIABLE,Variable,FREQUENCY,Frequency,TIME,Time,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,GDP,Flag Codes,Flags
ZAF,South Africa,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2007,2007,USD,US Dollar,0,Units,2015,2015,12850.01483,,
ZAF,South Africa,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2008,2008,USD,US Dollar,0,Units,2015,2015,13071.17215,,
ZAF,South Africa,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2009,2009,USD,US Dollar,0,Units,2015,2015,12676.36104,,
ZAF,South Africa,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2010,2010,USD,US Dollar,0,Units,2015,2015,12856.75156,,
ZAF,South Africa,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2011,2011,USD,US Dollar,0,Units,2015,2015,13066.07119,,
ZAF,South Africa,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2012,2012,USD,US Dollar,0,Units,2015,2015,13136.36545,,
ZAF,South Africa,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2013,2013,USD,US Dollar,0,Units,2015,2015,13242.36041,,
ZAF,South Africa,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2014,2014,USD,US Dollar,0,Units,2015,2015,13266.71441,,
ZAF,South Africa,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2015,2015,USD,US Dollar,0,Units,2015,2015,13208.34443,,
ZAF,South Africa,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2016,2016,USD,US Dollar,0,Units,2015,2015,13049.80167,,
ZAF,South Africa,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2017,2017,USD,US Dollar,0,Units,2015,2015,13027.02805,,
ARG,Argentina,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2000,2000,USD,US Dollar,0,Units,2015,2015,15767.71675,,
ARG,Argentina,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2001,2001,USD,US Dollar,0,Units,2015,2015,14922.80444,,
ARG,Argentina,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2002,2002,USD,US Dollar,0,Units,2015,2015,13171.8782,,
ARG,Argentina,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2003,2003,USD,US Dollar,0,Units,2015,2015,14221.87662,,
ARG,Argentina,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2004,2004,USD,US Dollar,0,Units,2015,2015,15352.40134,,
ARG,Argentina,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2005,2005,USD,US Dollar,0,Units,2015,2015,16564.72757,,
ARG,Argentina,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2006,2006,USD,US Dollar,0,Units,2015,2015,17741.14987,,
ARG,Argentina,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2007,2007,USD,US Dollar,0,Units,2015,2015,19170.83606,,
ARG,Argentina,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2008,2008,USD,US Dollar,0,Units,2015,2015,19775.31762,,
ARG,Argentina,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2009,2009,USD,US Dollar,0,Units,2015,2015,18443.34884,,
ARG,Argentina,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2010,2010,USD,US Dollar,0,Units,2015,2015,20134.44572,,
ARG,Argentina,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2011,2011,USD,US Dollar,0,Units,2015,2015,21098.62052,,
ARG,Argentina,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2012,2012,USD,US Dollar,0,Units,2015,2015,20645.9951,,
ARG,Argentina,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2013,2013,USD,US Dollar,0,Units,2015,2015,20907.3084,,
ARG,Argentina,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2014,2014,USD,US Dollar,0,Units,2015,2015,20159.12353,,
ARG,Argentina,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2015,2015,USD,US Dollar,0,Units,2015,2015,20487.64957,,
ARG,Argentina,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2016,2016,USD,US Dollar,0,Units,2015,2015,19850.47058,,
ARG,Argentina,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2017,2017,USD,US Dollar,0,Units,2015,2015,20169.91795,,
FIN,Finland,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2000,2000,USD,US Dollar,0,Units,2015,2015,37686.49663,,
FIN,Finland,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2001,2001,USD,US Dollar,0,Units,2015,2015,38571.42752,,
FIN,Finland,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2002,2002,USD,US Dollar,0,Units,2015,2015,39124.53585,,
FIN,Finland,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2003,2003,USD,US Dollar,0,Units,2015,2015,39809.75759,,
FIN,Finland,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2004,2004,USD,US Dollar,0,Units,2015,2015,41252.43739,,
FIN,Finland,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2005,2005,USD,US Dollar,0,Units,2015,2015,42254.80968,,
FIN,Finland,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2006,2006,USD,US Dollar,0,Units,2015,2015,43799.44158,,
FIN,Finland,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2007,2007,USD,US Dollar,0,Units,2015,2015,45875.47232,,
FIN,Finland,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2008,2008,USD,US Dollar,0,Units,2015,2015,45991.28768,,
FIN,Finland,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2009,2009,USD,US Dollar,0,Units,2015,2015,41986.74903,,
FIN,Finland,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2010,2010,USD,US Dollar,0,Units,2015,2015,43045.59972,,
FIN,Finland,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2011,2011,USD,US Dollar,0,Units,2015,2015,43948.19075,,
FIN,Finland,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2012,2012,USD,US Dollar,0,Units,2015,2015,43115.76168,,
FIN,Finland,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2013,2013,USD,US Dollar,0,Units,2015,2015,42592.02524,,
FIN,Finland,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2014,2014,USD,US Dollar,0,Units,2015,2015,42140.88214,,
FIN,Finland,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2015,2015,USD,US Dollar,0,Units,2015,2015,42212.76738,,
FIN,Finland,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2016,2016,USD,US Dollar,0,Units,2015,2015,43266.04086,,
FIN,Finland,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2017,2017,USD,US Dollar,0,Units,2015,2015,44309.67611,,
LVA,Latvia,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2000,2000,USD,US Dollar,0,Units,2015,2015,12002.51556,,
LVA,Latvia,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2001,2001,USD,US Dollar,0,Units,2015,2015,12941.53891,,
LVA,Latvia,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2002,2002,USD,US Dollar,0,Units,2015,2015,14024.71106,,
LVA,Latvia,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2003,2003,USD,US Dollar,0,Units,2015,2015,15355.21535,,
LVA,Latvia,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2004,2004,USD,US Dollar,0,Units,2015,2015,16819.57801,,
LVA,Latvia,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2005,2005,USD,US Dollar,0,Units,2015,2015,18820.45326,,
LVA,Latvia,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2006,2006,USD,US Dollar,0,Units,2015,2015,21248.74128,,
LVA,Latvia,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2007,2007,USD,US Dollar,0,Units,2015,2015,23556.48392,,
LVA,Latvia,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2008,2008,USD,US Dollar,0,Units,2015,2015,22963.87772,,
LVA,Latvia,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2009,2009,USD,US Dollar,0,Units,2015,2015,19984.64464,,
LVA,Latvia,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2010,2010,USD,US Dollar,0,Units,2015,2015,19606.26948,,
LVA,Latvia,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2011,2011,USD,US Dollar,0,Units,2015,2015,21247.00585,,
LVA,Latvia,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2012,2012,USD,US Dollar,0,Units,2015,2015,22377.87461,,
LVA,Latvia,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2013,2013,USD,US Dollar,0,Units,2015,2015,23158.91246,,
LVA,Latvia,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2014,2014,USD,US Dollar,0,Units,2015,2015,23808.83653,,
LVA,Latvia,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2015,2015,USD,US Dollar,0,Units,2015,2015,24726.36483,,
LVA,Latvia,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2016,2016,USD,US Dollar,0,Units,2015,2015,25468.3319,,
LVA,Latvia,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2017,2017,USD,US Dollar,0,Units,2015,2015,26898.68426,,
LUX,Luxembourg,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2000,2000,USD,US Dollar,0,Units,2015,2015,89356.12545,,
LUX,Luxembourg,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2001,2001,USD,US Dollar,0,Units,2015,2015,90598.08909,,
LUX,Luxembourg,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2002,2002,USD,US Dollar,0,Units,2015,2015,93063.76315,,
LUX,Luxembourg,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2003,2003,USD,US Dollar,0,Units,2015,2015,93434.31816,,
LUX,Luxembourg,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2004,2004,USD,US Dollar,0,Units,2015,2015,95518.58436,,
LUX,Luxembourg,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2005,2005,USD,US Dollar,0,Units,2015,2015,97046.19652,,
LUX,Luxembourg,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2006,2006,USD,US Dollar,0,Units,2015,2015,100509.1002,,
LUX,Luxembourg,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2007,2007,USD,US Dollar,0,Units,2015,2015,107128.5294,,
LUX,Luxembourg,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2008,2008,USD,US Dollar,0,Units,2015,2015,103888.3501,,
LUX,Luxembourg,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2009,2009,USD,US Dollar,0,Units,2015,2015,97551.26427,,
LUX,Luxembourg,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2010,2010,USD,US Dollar,0,Units,2015,2015,100411.4992,,
LUX,Luxembourg,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2011,2011,USD,US Dollar,0,Units,2015,2015,100609.9156,,
LUX,Luxembourg,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2012,2012,USD,US Dollar,0,Units,2015,2015,97968.96643,,
LUX,Luxembourg,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2013,2013,USD,US Dollar,0,Units,2015,2015,98986.92414,,
LUX,Luxembourg,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2014,2014,USD,US Dollar,0,Units,2015,2015,100845.7608,,
LUX,Luxembourg,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2015,2015,USD,US Dollar,0,Units,2015,2015,102770.9318,,
LUX,Luxembourg,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2016,2016,USD,US Dollar,0,Units,2015,2015,102591.5487,,
LUX,Luxembourg,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2017,2017,USD,US Dollar,0,Units,2015,2015,101939.1702,,
CAN,Canada,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2000,2000,USD,US Dollar,0,Units,2015,2015,38847.11642,,
CAN,Canada,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2001,2001,USD,US Dollar,0,Units,2015,2015,39115.26464,,
CAN,Canada,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2002,2002,USD,US Dollar,0,Units,2015,2015,39861.2167,,
CAN,Canada,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2003,2003,USD,US Dollar,0,Units,2015,2015,40215.86793,,
CAN,Canada,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2004,2004,USD,US Dollar,0,Units,2015,2015,41072.73643,,
CAN,Canada,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2005,2005,USD,US Dollar,0,Units,2015,2015,41988.12422,,
CAN,Canada,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2006,2006,USD,US Dollar,0,Units,2015,2015,42660.16875,,
CAN,Canada,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2007,2007,USD,US Dollar,0,Units,2015,2015,43124.14546,,
CAN,Canada,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2008,2008,USD,US Dollar,0,Units,2015,2015,43089.82494,,
CAN,Canada,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2009,2009,USD,US Dollar,0,Units,2015,2015,41351.84956,,
CAN,Canada,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2010,2010,USD,US Dollar,0,Units,2015,2015,42157.17341,,
CAN,Canada,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2011,2011,USD,US Dollar,0,Units,2015,2015,43056.46956,,
CAN,Canada,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2012,2012,USD,US Dollar,0,Units,2015,2015,43301.11362,,
CAN,Canada,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2013,2013,USD,US Dollar,0,Units,2015,2015,43803.59863,,
CAN,Canada,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2014,2014,USD,US Dollar,0,Units,2015,2015,44574.45497,,
CAN,Canada,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2015,2015,USD,US Dollar,0,Units,2015,2015,44509.76333,,
CAN,Canada,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2016,2016,USD,US Dollar,0,Units,2015,2015,44466.32767,,
CAN,Canada,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2017,2017,USD,US Dollar,0,Units,2015,2015,45237.57729,,
PRT,Portugal,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2000,2000,USD,US Dollar,0,Units,2015,2015,29005.53664,,
PRT,Portugal,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2001,2001,USD,US Dollar,0,Units,2015,2015,29361.47314,,
PRT,Portugal,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2002,2002,USD,US Dollar,0,Units,2015,2015,29425.63124,,
PRT,Portugal,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2003,2003,USD,US Dollar,0,Units,2015,2015,29041.47769,,
PRT,Portugal,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2004,2004,USD,US Dollar,0,Units,2015,2015,29496.79884,,
PRT,Portugal,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2005,2005,USD,US Dollar,0,Units,2015,2015,29668.07639,,
PRT,Portugal,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2006,2006,USD,US Dollar,0,Units,2015,2015,30074.43412,,
PRT,Portugal,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2007,2007,USD,US Dollar,0,Units,2015,2015,30763.37032,,
PRT,Portugal,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2008,2008,USD,US Dollar,0,Units,2015,2015,30780.29694,,
PRT,Portugal,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2009,2009,USD,US Dollar,0,Units,2015,2015,29835.36944,,
PRT,Portugal,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2010,2010,USD,US Dollar,0,Units,2015,2015,30387.76169,,
PRT,Portugal,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2011,2011,USD,US Dollar,0,Units,2015,2015,29876.42035,,
PRT,Portugal,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2012,2012,USD,US Dollar,0,Units,2015,2015,28789.63322,,
PRT,Portugal,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2013,2013,USD,US Dollar,0,Units,2015,2015,28620.77773,,
PRT,Portugal,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2014,2014,USD,US Dollar,0,Units,2015,2015,29032.44236,,
PRT,Portugal,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2015,2015,USD,US Dollar,0,Units,2015,2015,29684.1521,,
PRT,Portugal,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2016,2016,USD,US Dollar,0,Units,2015,2015,30351.31513,,
PRT,Portugal,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2017,2017,USD,US Dollar,0,Units,2015,2015,31275.97958,,
ITA,Italy,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2000,2000,USD,US Dollar,0,Units,2015,2015,39301.06658,,
ITA,Italy,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2001,2001,USD,US Dollar,0,Units,2015,2015,39901.23911,,
ITA,Italy,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2002,2002,USD,US Dollar,0,Units,2015,2015,39914.99101,,
ITA,Italy,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2003,2003,USD,US Dollar,0,Units,2015,2015,39792.96557,,
ITA,Italy,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2004,2004,USD,US Dollar,0,Units,2015,2015,40038.838,,
ITA,Italy,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2005,2005,USD,US Dollar,0,Units,2015,2015,40252.78257,,
ITA,Italy,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2006,2006,USD,US Dollar,0,Units,2015,2015,40930.88245,,
ITA,Italy,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2007,2007,USD,US Dollar,0,Units,2015,2015,41220.62975,,
ITA,Italy,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2008,2008,USD,US Dollar,0,Units,2015,2015,40474.57286,,
ITA,Italy,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2009,2009,USD,US Dollar,0,Units,2015,2015,38022.9603,,
ITA,Italy,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2010,2010,USD,US Dollar,0,Units,2015,2015,38485.65144,,
ITA,Italy,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2011,2011,USD,US Dollar,0,Units,2015,2015,38612.50094,,
ITA,Italy,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2012,2012,USD,US Dollar,0,Units,2015,2015,37337.53421,,
ITA,Italy,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2013,2013,USD,US Dollar,0,Units,2015,2015,36498.87756,,
ITA,Italy,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2014,2014,USD,US Dollar,0,Units,2015,2015,36482.94978,,
ITA,Italy,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2015,2015,USD,US Dollar,0,Units,2015,2015,36810.06731,,
ITA,Italy,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2016,2016,USD,US Dollar,0,Units,2015,2015,37327.0104,,
ITA,Italy,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2017,2017,USD,US Dollar,0,Units,2015,2015,38037.81826,,
MEX,Mexico,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2000,2000,USD,US Dollar,0,Units,2015,2015,16484.80991,,
MEX,Mexico,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2001,2001,USD,US Dollar,0,Units,2015,2015,16261.75416,,
MEX,Mexico,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2002,2002,USD,US Dollar,0,Units,2015,2015,16050.57089,,
MEX,Mexico,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2003,2003,USD,US Dollar,0,Units,2015,2015,16083.48108,,
MEX,Mexico,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2004,2004,USD,US Dollar,0,Units,2015,2015,16477.63211,,
MEX,Mexico,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2005,2005,USD,US Dollar,0,Units,2015,2015,16707.78855,,
MEX,Mexico,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2006,2006,USD,US Dollar,0,Units,2015,2015,17256.01475,,
MEX,Mexico,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2007,2007,USD,US Dollar,0,Units,2015,2015,17427.93574,,
MEX,Mexico,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2008,2008,USD,US Dollar,0,Units,2015,2015,17343.52273,,
MEX,Mexico,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2009,2009,USD,US Dollar,0,Units,2015,2015,16242.43562,,
MEX,Mexico,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2010,2010,USD,US Dollar,0,Units,2015,2015,16865.58529,,
MEX,Mexico,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2011,2011,USD,US Dollar,0,Units,2015,2015,17268.9671,,
MEX,Mexico,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2012,2012,USD,US Dollar,0,Units,2015,2015,17646.17216,,
MEX,Mexico,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2013,2013,USD,US Dollar,0,Units,2015,2015,17728.30506,,
MEX,Mexico,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2014,2014,USD,US Dollar,0,Units,2015,2015,18025.91193,,
MEX,Mexico,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2015,2015,USD,US Dollar,0,Units,2015,2015,18423.15117,,
MEX,Mexico,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2016,2016,USD,US Dollar,0,Units,2015,2015,18716.34297,,
MEX,Mexico,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2017,2017,USD,US Dollar,0,Units,2015,2015,18960.68738,,
HUN,Hungary,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2000,2000,USD,US Dollar,0,Units,2015,2015,18888.80065,,
HUN,Hungary,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2001,2001,USD,US Dollar,0,Units,2015,2015,19676.28395,,
HUN,Hungary,GDPVD_CAP,"Gross domestic product per capita, volume in USD, at constant purchasing power parities",A,Annual,2002,2002,USD,US Dollar,0,Units,2015,2015,20624.73719,,
