COU,Country,VAR,Variable,YEA,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Land,Flag Codes,Flags
PRT,Portugal,ARABLE_P,Arable and cropland % land area,2013,2013,PC,Percentage,0,Units,,,20.572,,
PRT,Portugal,ARABLE_P,Arable and cropland % land area,2014,2014,PC,Percentage,0,Units,,,20.465,,
PRT,Portugal,ARABLE_P,Arable and cropland % land area,2015,2015,PC,Percentage,0,Units,,,20.504,,
PRT,Portugal,ARABLE_P,Arable and cropland % land area,2016,2016,PC,Percentage,0,Units,,,18.975,,
WLD,World,ARABLE_P,Arable and cropland % land area,2000,2000,PC,Percentage,0,Units,,,11.817,,
WLD,World,ARABLE_P,Arable and cropland % land area,2001,2001,PC,Percentage,0,Units,,,11.809,,
WLD,World,ARABLE_P,Arable and cropland % land area,2002,2002,PC,Percentage,0,Units,,,11.783,,
WLD,World,ARABLE_P,Arable and cropland % land area,2003,2003,PC,Percentage,0,Units,,,11.843,,
WLD,World,ARABLE_P,Arable and cropland % land area,2004,2004,PC,Percentage,0,Units,,,11.888,,
WLD,World,ARABLE_P,Arable and cropland % land area,2005,2005,PC,Percentage,0,Units,,,11.946,,
WLD,World,ARABLE_P,Arable and cropland % land area,2006,2006,PC,Percentage,0,Units,,,11.866,,
WLD,World,ARABLE_P,Arable and cropland % land area,2007,2007,PC,Percentage,0,Units,,,11.881,,
WLD,World,ARABLE_P,Arable and cropland % land area,2008,2008,PC,Percentage,0,Units,,,11.912,,
WLD,World,ARABLE_P,Arable and cropland % land area,2009,2009,PC,Percentage,0,Units,,,11.904,,
WLD,World,ARABLE_P,Arable and cropland % land area,2010,2010,PC,Percentage,0,Units,,,11.895,,
WLD,World,ARABLE_P,Arable and cropland % land area,2011,2011,PC,Percentage,0,Units,,,11.995,,
WLD,World,ARABLE_P,Arable and cropland % land area,2012,2012,PC,Percentage,0,Units,,,12.081,,
WLD,World,ARABLE_P,Arable and cropland % land area,2013,2013,PC,Percentage,0,Units,,,12.107,,
WLD,World,ARABLE_P,Arable and cropland % land area,2014,2014,PC,Percentage,0,Units,,,12.176,,
WLD,World,ARABLE_P,Arable and cropland % land area,2015,2015,PC,Percentage,0,Units,,,12.254,,
WLD,World,ARABLE_P,Arable and cropland % land area,2016,2016,PC,Percentage,0,Units,,,12.244,,
NZL,New Zealand,ARABLE_P,Arable and cropland % land area,2000,2000,PC,Percentage,0,Units,,,5.887,,
NZL,New Zealand,ARABLE_P,Arable and cropland % land area,2001,2001,PC,Percentage,0,Units,,,5.906,,
NZL,New Zealand,ARABLE_P,Arable and cropland % land area,2002,2002,PC,Percentage,0,Units,,,2.028,B,Break
NZL,New Zealand,ARABLE_P,Arable and cropland % land area,2003,2003,PC,Percentage,0,Units,,,1.785,,
NZL,New Zealand,ARABLE_P,Arable and cropland % land area,2004,2004,PC,Percentage,0,Units,,,1.834,,
NZL,New Zealand,ARABLE_P,Arable and cropland % land area,2005,2005,PC,Percentage,0,Units,,,1.853,,
NZL,New Zealand,ARABLE_P,Arable and cropland % land area,2006,2006,PC,Percentage,0,Units,,,1.755,,
NZL,New Zealand,ARABLE_P,Arable and cropland % land area,2007,2007,PC,Percentage,0,Units,,,1.899,,
NZL,New Zealand,ARABLE_P,Arable and cropland % land area,2008,2008,PC,Percentage,0,Units,,,1.982,,
NZL,New Zealand,ARABLE_P,Arable and cropland % land area,2009,2009,PC,Percentage,0,Units,,,2.058,,
NZL,New Zealand,ARABLE_P,Arable and cropland % land area,2010,2010,PC,Percentage,0,Units,,,2.165,,
NZL,New Zealand,ARABLE_P,Arable and cropland % land area,2011,2011,PC,Percentage,0,Units,,,2.058,,
NZL,New Zealand,ARABLE_P,Arable and cropland % land area,2012,2012,PC,Percentage,0,Units,,,2.204,,
NZL,New Zealand,ARABLE_P,Arable and cropland % land area,2013,2013,PC,Percentage,0,Units,,,2.347,,
NZL,New Zealand,ARABLE_P,Arable and cropland % land area,2014,2014,PC,Percentage,0,Units,,,2.495,,
NZL,New Zealand,ARABLE_P,Arable and cropland % land area,2015,2015,PC,Percentage,0,Units,,,2.556,,
NZL,New Zealand,ARABLE_P,Arable and cropland % land area,2016,2016,PC,Percentage,0,Units,,,2.45,,
FRA,France,ARABLE_P,Arable and cropland % land area,2000,2000,PC,Percentage,0,Units,,,35.603,,
FRA,France,ARABLE_P,Arable and cropland % land area,2001,2001,PC,Percentage,0,Units,,,35.577,,
FRA,France,ARABLE_P,Arable and cropland % land area,2002,2002,PC,Percentage,0,Units,,,35.612,,
FRA,France,ARABLE_P,Arable and cropland % land area,2003,2003,PC,Percentage,0,Units,,,35.539,,
FRA,France,ARABLE_P,Arable and cropland % land area,2004,2004,PC,Percentage,0,Units,,,35.573,,
FRA,France,ARABLE_P,Arable and cropland % land area,2005,2005,PC,Percentage,0,Units,,,35.591,,
FRA,France,ARABLE_P,Arable and cropland % land area,2006,2006,PC,Percentage,0,Units,,,35.495,,
FRA,France,ARABLE_P,Arable and cropland % land area,2007,2007,PC,Percentage,0,Units,,,35.354,,
FRA,France,ARABLE_P,Arable and cropland % land area,2008,2008,PC,Percentage,0,Units,,,35.284,,
FRA,France,ARABLE_P,Arable and cropland % land area,2009,2009,PC,Percentage,0,Units,,,35.217,,
FRA,France,ARABLE_P,Arable and cropland % land area,2010,2010,PC,Percentage,0,Units,,,35.269,,
FRA,France,ARABLE_P,Arable and cropland % land area,2011,2011,PC,Percentage,0,Units,,,35.214,,
FRA,France,ARABLE_P,Arable and cropland % land area,2012,2012,PC,Percentage,0,Units,,,35.221,,
FRA,France,ARABLE_P,Arable and cropland % land area,2013,2013,PC,Percentage,0,Units,,,35.251,,
FRA,France,ARABLE_P,Arable and cropland % land area,2014,2014,PC,Percentage,0,Units,,,35.299,,
FRA,France,ARABLE_P,Arable and cropland % land area,2015,2015,PC,Percentage,0,Units,,,35.549,,
FRA,France,ARABLE_P,Arable and cropland % land area,2016,2016,PC,Percentage,0,Units,,,35.335,,
IDN,Indonesia,ARABLE_P,Arable and cropland % land area,2000,2000,PC,Percentage,0,Units,,,19.872,,
IDN,Indonesia,ARABLE_P,Arable and cropland % land area,2001,2001,PC,Percentage,0,Units,,,20.203,,
IDN,Indonesia,ARABLE_P,Arable and cropland % land area,2002,2002,PC,Percentage,0,Units,,,20.469,,
IDN,Indonesia,ARABLE_P,Arable and cropland % land area,2003,2003,PC,Percentage,0,Units,,,22.084,,
IDN,Indonesia,ARABLE_P,Arable and cropland % land area,2004,2004,PC,Percentage,0,Units,,,23.386,,
IDN,Indonesia,ARABLE_P,Arable and cropland % land area,2005,2005,PC,Percentage,0,Units,,,22.547,,
IDN,Indonesia,ARABLE_P,Arable and cropland % land area,2006,2006,PC,Percentage,0,Units,,,22.356,,
IDN,Indonesia,ARABLE_P,Arable and cropland % land area,2007,2007,PC,Percentage,0,Units,,,23.184,,
IDN,Indonesia,ARABLE_P,Arable and cropland % land area,2008,2008,PC,Percentage,0,Units,,,23.736,,
IDN,Indonesia,ARABLE_P,Arable and cropland % land area,2009,2009,PC,Percentage,0,Units,,,24.62,,
IDN,Indonesia,ARABLE_P,Arable and cropland % land area,2010,2010,PC,Percentage,0,Units,,,24.62,,
IDN,Indonesia,ARABLE_P,Arable and cropland % land area,2011,2011,PC,Percentage,0,Units,,,25.116,,
IDN,Indonesia,ARABLE_P,Arable and cropland % land area,2012,2012,PC,Percentage,0,Units,,,25.116,,
IDN,Indonesia,ARABLE_P,Arable and cropland % land area,2013,2013,PC,Percentage,0,Units,,,25.392,,
IDN,Indonesia,ARABLE_P,Arable and cropland % land area,2014,2014,PC,Percentage,0,Units,,,25.392,,
IDN,Indonesia,ARABLE_P,Arable and cropland % land area,2015,2015,PC,Percentage,0,Units,,,25.392,,
IDN,Indonesia,ARABLE_P,Arable and cropland % land area,2016,2016,PC,Percentage,0,Units,,,25.392,,
ESP,Spain,ARABLE_P,Arable and cropland % land area,2000,2000,PC,Percentage,0,Units,,,36.681,,
ESP,Spain,ARABLE_P,Arable and cropland % land area,2001,2001,PC,Percentage,0,Units,,,36.195,,
ESP,Spain,ARABLE_P,Arable and cropland % land area,2002,2002,PC,Percentage,0,Units,,,35.841,,
ESP,Spain,ARABLE_P,Arable and cropland % land area,2003,2003,PC,Percentage,0,Units,,,36.019,,
ESP,Spain,ARABLE_P,Arable and cropland % land area,2004,2004,PC,Percentage,0,Units,,,35.973,,
ESP,Spain,ARABLE_P,Arable and cropland % land area,2005,2005,PC,Percentage,0,Units,,,35.753,,
ESP,Spain,ARABLE_P,Arable and cropland % land area,2006,2006,PC,Percentage,0,Units,,,35.228,,
ESP,Spain,ARABLE_P,Arable and cropland % land area,2007,2007,PC,Percentage,0,Units,,,34.854,,
ESP,Spain,ARABLE_P,Arable and cropland % land area,2008,2008,PC,Percentage,0,Units,,,34.627,,
ESP,Spain,ARABLE_P,Arable and cropland % land area,2009,2009,PC,Percentage,0,Units,,,34.525,,
ESP,Spain,ARABLE_P,Arable and cropland % land area,2010,2010,PC,Percentage,0,Units,,,34.441,,
ESP,Spain,ARABLE_P,Arable and cropland % land area,2011,2011,PC,Percentage,0,Units,,,33.992,,
ESP,Spain,ARABLE_P,Arable and cropland % land area,2012,2012,PC,Percentage,0,Units,,,35.063,,
ESP,Spain,ARABLE_P,Arable and cropland % land area,2013,2013,PC,Percentage,0,Units,,,34.252,,
ESP,Spain,ARABLE_P,Arable and cropland % land area,2014,2014,PC,Percentage,0,Units,,,34.362,,
ESP,Spain,ARABLE_P,Arable and cropland % land area,2015,2015,PC,Percentage,0,Units,,,34.399,,
ESP,Spain,ARABLE_P,Arable and cropland % land area,2016,2016,PC,Percentage,0,Units,,,34.096,,
IRL,Ireland,ARABLE_P,Arable and cropland % land area,2000,2000,PC,Percentage,0,Units,,,15.663,,
IRL,Ireland,ARABLE_P,Arable and cropland % land area,2001,2001,PC,Percentage,0,Units,,,17.274,,
IRL,Ireland,ARABLE_P,Arable and cropland % land area,2002,2002,PC,Percentage,0,Units,,,17.114,,
IRL,Ireland,ARABLE_P,Arable and cropland % land area,2003,2003,PC,Percentage,0,Units,,,17.187,,
IRL,Ireland,ARABLE_P,Arable and cropland % land area,2004,2004,PC,Percentage,0,Units,,,17.521,,
IRL,Ireland,ARABLE_P,Arable and cropland % land area,2005,2005,PC,Percentage,0,Units,,,17.23,,
IRL,Ireland,ARABLE_P,Arable and cropland % land area,2006,2006,PC,Percentage,0,Units,,,16.78,,
IRL,Ireland,ARABLE_P,Arable and cropland % land area,2007,2007,PC,Percentage,0,Units,,,15.43,,
IRL,Ireland,ARABLE_P,Arable and cropland % land area,2008,2008,PC,Percentage,0,Units,,,16.021,,
IRL,Ireland,ARABLE_P,Arable and cropland % land area,2009,2009,PC,Percentage,0,Units,,,15.851,,
IRL,Ireland,ARABLE_P,Arable and cropland % land area,2010,2010,PC,Percentage,0,Units,,,14.705,,
IRL,Ireland,ARABLE_P,Arable and cropland % land area,2011,2011,PC,Percentage,0,Units,,,15.43,,
IRL,Ireland,ARABLE_P,Arable and cropland % land area,2012,2012,PC,Percentage,0,Units,,,16.998,,
IRL,Ireland,ARABLE_P,Arable and cropland % land area,2013,2013,PC,Percentage,0,Units,,,16.171,,
IRL,Ireland,ARABLE_P,Arable and cropland % land area,2014,2014,PC,Percentage,0,Units,,,15.372,,
IRL,Ireland,ARABLE_P,Arable and cropland % land area,2015,2015,PC,Percentage,0,Units,,,6.59,B,Break
IRL,Ireland,ARABLE_P,Arable and cropland % land area,2016,2016,PC,Percentage,0,Units,,,6.489,,
CHE,Switzerland,ARABLE_P,Arable and cropland % land area,2000,2000,PC,Percentage,0,Units,,,10.948,,
CHE,Switzerland,ARABLE_P,Arable and cropland % land area,2001,2001,PC,Percentage,0,Units,,,10.963,,
CHE,Switzerland,ARABLE_P,Arable and cropland % land area,2002,2002,PC,Percentage,0,Units,,,10.938,,
CHE,Switzerland,ARABLE_P,Arable and cropland % land area,2003,2003,PC,Percentage,0,Units,,,10.883,,
CHE,Switzerland,ARABLE_P,Arable and cropland % land area,2004,2004,PC,Percentage,0,Units,,,10.876,,
CHE,Switzerland,ARABLE_P,Arable and cropland % land area,2005,2005,PC,Percentage,0,Units,,,10.871,,
CHE,Switzerland,ARABLE_P,Arable and cropland % land area,2006,2006,PC,Percentage,0,Units,,,10.889,,
CHE,Switzerland,ARABLE_P,Arable and cropland % land area,2007,2007,PC,Percentage,0,Units,,,10.882,,
CHE,Switzerland,ARABLE_P,Arable and cropland % land area,2008,2008,PC,Percentage,0,Units,,,10.877,,
CHE,Switzerland,ARABLE_P,Arable and cropland % land area,2009,2009,PC,Percentage,0,Units,,,10.882,,
CHE,Switzerland,ARABLE_P,Arable and cropland % land area,2010,2010,PC,Percentage,0,Units,,,10.844,,
CHE,Switzerland,ARABLE_P,Arable and cropland % land area,2011,2011,PC,Percentage,0,Units,,,10.831,,
CHE,Switzerland,ARABLE_P,Arable and cropland % land area,2012,2012,PC,Percentage,0,Units,,,10.836,,
CHE,Switzerland,ARABLE_P,Arable and cropland % land area,2013,2013,PC,Percentage,0,Units,,,10.818,,
CHE,Switzerland,ARABLE_P,Arable and cropland % land area,2014,2014,PC,Percentage,0,Units,,,10.755,,
CHE,Switzerland,ARABLE_P,Arable and cropland % land area,2015,2015,PC,Percentage,0,Units,,,10.71,,
CHE,Switzerland,ARABLE_P,Arable and cropland % land area,2016,2016,PC,Percentage,0,Units,,,10.723,,
AUS,Australia,ARABLE_P,Arable and cropland % land area,2000,2000,PC,Percentage,0,Units,,,6.196,,
AUS,Australia,ARABLE_P,Arable and cropland % land area,2001,2001,PC,Percentage,0,Units,,,6.525,,
AUS,Australia,ARABLE_P,Arable and cropland % land area,2002,2002,PC,Percentage,0,Units,,,6.264,,
AUS,Australia,ARABLE_P,Arable and cropland % land area,2003,2003,PC,Percentage,0,Units,,,6.167,,
AUS,Australia,ARABLE_P,Arable and cropland % land area,2004,2004,PC,Percentage,0,Units,,,6.259,,
AUS,Australia,ARABLE_P,Arable and cropland % land area,2005,2005,PC,Percentage,0,Units,,,6.475,,
AUS,Australia,ARABLE_P,Arable and cropland % land area,2006,2006,PC,Percentage,0,Units,,,6.257,,
AUS,Australia,ARABLE_P,Arable and cropland % land area,2007,2007,PC,Percentage,0,Units,,,5.796,,
AUS,Australia,ARABLE_P,Arable and cropland % land area,2008,2008,PC,Percentage,0,Units,,,5.776,,
AUS,Australia,ARABLE_P,Arable and cropland % land area,2009,2009,PC,Percentage,0,Units,,,5.989,,
AUS,Australia,ARABLE_P,Arable and cropland % land area,2010,2010,PC,Percentage,0,Units,,,5.593,,
AUS,Australia,ARABLE_P,Arable and cropland % land area,2011,2011,PC,Percentage,0,Units,,,6.258,,
AUS,Australia,ARABLE_P,Arable and cropland % land area,2012,2012,PC,Percentage,0,Units,,,6.182,,
AUS,Australia,ARABLE_P,Arable and cropland % land area,2013,2013,PC,Percentage,0,Units,,,6.067,,
AUS,Australia,ARABLE_P,Arable and cropland % land area,2014,2014,PC,Percentage,0,Units,,,6.158,,
AUS,Australia,ARABLE_P,Arable and cropland % land area,2015,2015,PC,Percentage,0,Units,,,6.047,B,Break
AUS,Australia,ARABLE_P,Arable and cropland % land area,2016,2016,PC,Percentage,0,Units,,,6.029,,
DNK,Denmark,ARABLE_P,Arable and cropland % land area,2000,2000,PC,Percentage,0,Units,,,53.948,,
DNK,Denmark,ARABLE_P,Arable and cropland % land area,2001,2001,PC,Percentage,0,Units,,,54.207,,
DNK,Denmark,ARABLE_P,Arable and cropland % land area,2002,2002,PC,Percentage,0,Units,,,53.806,,
DNK,Denmark,ARABLE_P,Arable and cropland % land area,2003,2003,PC,Percentage,0,Units,,,53.594,,
DNK,Denmark,ARABLE_P,Arable and cropland % land area,2004,2004,PC,Percentage,0,Units,,,53.641,,
DNK,Denmark,ARABLE_P,Arable and cropland % land area,2005,2005,PC,Percentage,0,Units,,,55.126,,
DNK,Denmark,ARABLE_P,Arable and cropland % land area,2006,2006,PC,Percentage,0,Units,,,55.456,,
DNK,Denmark,ARABLE_P,Arable and cropland % land area,2007,2007,PC,Percentage,0,Units,,,54.513,,
DNK,Denmark,ARABLE_P,Arable and cropland % land area,2008,2008,PC,Percentage,0,Units,,,56.729,,
DNK,Denmark,ARABLE_P,Arable and cropland % land area,2009,2009,PC,Percentage,0,Units,,,57.436,,
DNK,Denmark,ARABLE_P,Arable and cropland % land area,2010,2010,PC,Percentage,0,Units,,,57.177,,
DNK,Denmark,ARABLE_P,Arable and cropland % land area,2011,2011,PC,Percentage,0,Units,,,58.991,,
DNK,Denmark,ARABLE_P,Arable and cropland % land area,2012,2012,PC,Percentage,0,Units,,,57.728,B,Break
DNK,Denmark,ARABLE_P,Arable and cropland % land area,2013,2013,PC,Percentage,0,Units,,,57.49,,
DNK,Denmark,ARABLE_P,Arable and cropland % land area,2014,2014,PC,Percentage,0,Units,,,58.014,,
DNK,Denmark,ARABLE_P,Arable and cropland % land area,2015,2015,PC,Percentage,0,Units,,,56.109,,
DNK,Denmark,ARABLE_P,Arable and cropland % land area,2016,2016,PC,Percentage,0,Units,,,56.633,,
ARG,Argentina,ARABLE_P,Arable and cropland % land area,2000,2000,PC,Percentage,0,Units,,,10.465,,
ARG,Argentina,ARABLE_P,Arable and cropland % land area,2001,2001,PC,Percentage,0,Units,,,10.504,,
ARG,Argentina,ARABLE_P,Arable and cropland % land area,2002,2002,PC,Percentage,0,Units,,,10.546,,
ARG,Argentina,ARABLE_P,Arable and cropland % land area,2003,2003,PC,Percentage,0,Units,,,10.846,,
ARG,Argentina,ARABLE_P,Arable and cropland % land area,2004,2004,PC,Percentage,0,Units,,,11.611,,
ARG,Argentina,ARABLE_P,Arable and cropland % land area,2005,2005,PC,Percentage,0,Units,,,12.386,,
ARG,Argentina,ARABLE_P,Arable and cropland % land area,2006,2006,PC,Percentage,0,Units,,,13.101,,
ARG,Argentina,ARABLE_P,Arable and cropland % land area,2007,2007,PC,Percentage,0,Units,,,13.678,,
ARG,Argentina,ARABLE_P,Arable and cropland % land area,2008,2008,PC,Percentage,0,Units,,,13.25,,
ARG,Argentina,ARABLE_P,Arable and cropland % land area,2009,2009,PC,Percentage,0,Units,,,12.896,,
ARG,Argentina,ARABLE_P,Arable and cropland % land area,2010,2010,PC,Percentage,0,Units,,,14.244,,
ARG,Argentina,ARABLE_P,Arable and cropland % land area,2011,2011,PC,Percentage,0,Units,,,14.536,,
ARG,Argentina,ARABLE_P,Arable and cropland % land area,2012,2012,PC,Percentage,0,Units,,,14.892,,
ARG,Argentina,ARABLE_P,Arable and cropland % land area,2013,2013,PC,Percentage,0,Units,,,14.872,,
ARG,Argentina,ARABLE_P,Arable and cropland % land area,2014,2014,PC,Percentage,0,Units,,,14.689,,
ARG,Argentina,ARABLE_P,Arable and cropland % land area,2015,2015,PC,Percentage,0,Units,,,14.689,,
ARG,Argentina,ARABLE_P,Arable and cropland % land area,2016,2016,PC,Percentage,0,Units,,,14.689,,
OECD,OECD - Total,ARABLE_P,Arable and cropland % land area,2000,2000,PC,Percentage,0,Units,,,13.222,,
OECD,OECD - Total,ARABLE_P,Arable and cropland % land area,2001,2001,PC,Percentage,0,Units,,,13.225,,
OECD,OECD - Total,ARABLE_P,Arable and cropland % land area,2002,2002,PC,Percentage,0,Units,,,13.043,,
OECD,OECD - Total,ARABLE_P,Arable and cropland % land area,2003,2003,PC,Percentage,0,Units,,,12.928,,
OECD,OECD - Total,ARABLE_P,Arable and cropland % land area,2004,2004,PC,Percentage,0,Units,,,12.844,,
OECD,OECD - Total,ARABLE_P,Arable and cropland % land area,2005,2005,PC,Percentage,0,Units,,,12.823,,
OECD,OECD - Total,ARABLE_P,Arable and cropland % land area,2006,2006,PC,Percentage,0,Units,,,12.554,,
OECD,OECD - Total,ARABLE_P,Arable and cropland % land area,2007,2007,PC,Percentage,0,Units,,,12.412,,
OECD,OECD - Total,ARABLE_P,Arable and cropland % land area,2008,2008,PC,Percentage,0,Units,,,12.398,,
OECD,OECD - Total,ARABLE_P,Arable and cropland % land area,2009,2009,PC,Percentage,0,Units,,,12.298,,
OECD,OECD - Total,ARABLE_P,Arable and cropland % land area,2010,2010,PC,Percentage,0,Units,,,12.099,,
OECD,OECD - Total,ARABLE_P,Arable and cropland % land area,2011,2011,PC,Percentage,0,Units,,,12.066,,
OECD,OECD - Total,ARABLE_P,Arable and cropland % land area,2012,2012,PC,Percentage,0,Units,,,12.188,,
OECD,OECD - Total,ARABLE_P,Arable and cropland % land area,2013,2013,PC,Percentage,0,Units,,,12.037,,
OECD,OECD - Total,ARABLE_P,Arable and cropland % land area,2014,2014,PC,Percentage,0,Units,,,12.122,,
OECD,OECD - Total,ARABLE_P,Arable and cropland % land area,2015,2015,PC,Percentage,0,Units,,,12.003,,
OECD,OECD - Total,ARABLE_P,Arable and cropland % land area,2016,2016,PC,Percentage,0,Units,,,11.96,,
LVA,Latvia,ARABLE_P,Arable and cropland % land area,2000,2000,PC,Percentage,0,Units,,,15.789,,
LVA,Latvia,ARABLE_P,Arable and cropland % land area,2001,2001,PC,Percentage,0,Units,,,15.596,,
LVA,Latvia,ARABLE_P,Arable and cropland % land area,2002,2002,PC,Percentage,0,Units,,,15.837,,
LVA,Latvia,ARABLE_P,Arable and cropland % land area,2003,2003,PC,Percentage,0,Units,,,15.58,,
LVA,Latvia,ARABLE_P,Arable and cropland % land area,2004,2004,PC,Percentage,0,Units,,,16.416,,
LVA,Latvia,ARABLE_P,Arable and cropland % land area,2005,2005,PC,Percentage,0,Units,,,17.766,,
LVA,Latvia,ARABLE_P,Arable and cropland % land area,2006,2006,PC,Percentage,0,Units,,,19.583,,
LVA,Latvia,ARABLE_P,Arable and cropland % land area,2007,2007,PC,Percentage,0,Units,,,19.262,,
LVA,Latvia,ARABLE_P,Arable and cropland % land area,2008,2008,PC,Percentage,0,Units,,,18.924,,
LVA,Latvia,ARABLE_P,Arable and cropland % land area,2009,2009,PC,Percentage,0,Units,,,18.881,,
LVA,Latvia,ARABLE_P,Arable and cropland % land area,2010,2010,PC,Percentage,0,Units,,,18.959,,
LVA,Latvia,ARABLE_P,Arable and cropland % land area,2011,2011,PC,Percentage,0,Units,,,18.73,,
LVA,Latvia,ARABLE_P,Arable and cropland % land area,2012,2012,PC,Percentage,0,Units,,,19.041,,
LVA,Latvia,ARABLE_P,Arable and cropland % land area,2013,2013,PC,Percentage,0,Units,,,19.521,,
LVA,Latvia,ARABLE_P,Arable and cropland % land area,2014,2014,PC,Percentage,0,Units,,,19.54,,
LVA,Latvia,ARABLE_P,Arable and cropland % land area,2015,2015,PC,Percentage,0,Units,,,19.886,,
LVA,Latvia,ARABLE_P,Arable and cropland % land area,2016,2016,PC,Percentage,0,Units,,,20.843,,
COL,Colombia,ARABLE_P,Arable and cropland % land area,2000,2000,PC,Percentage,0,Units,,,4.096,,
COL,Colombia,ARABLE_P,Arable and cropland % land area,2001,2001,PC,Percentage,0,Units,,,3.727,,
COL,Colombia,ARABLE_P,Arable and cropland % land area,2002,2002,PC,Percentage,0,Units,,,3.367,,
COL,Colombia,ARABLE_P,Arable and cropland % land area,2003,2003,PC,Percentage,0,Units,,,3.379,,
COL,Colombia,ARABLE_P,Arable and cropland % land area,2004,2004,PC,Percentage,0,Units,,,3.342,,
COL,Colombia,ARABLE_P,Arable and cropland % land area,2005,2005,PC,Percentage,0,Units,,,3.256,,
COL,Colombia,ARABLE_P,Arable and cropland % land area,2006,2006,PC,Percentage,0,Units,,,3.037,,
COL,Colombia,ARABLE_P,Arable and cropland % land area,2007,2007,PC,Percentage,0,Units,,,3.218,,
COL,Colombia,ARABLE_P,Arable and cropland % land area,2008,2008,PC,Percentage,0,Units,,,3.119,,
COL,Colombia,ARABLE_P,Arable and cropland % land area,2009,2009,PC,Percentage,0,Units,,,3.023,,
COL,Colombia,ARABLE_P,Arable and cropland % land area,2010,2010,PC,Percentage,0,Units,,,3.022,,
COL,Colombia,ARABLE_P,Arable and cropland % land area,2011,2011,PC,Percentage,0,Units,,,3.073,,
COL,Colombia,ARABLE_P,Arable and cropland % land area,2012,2012,PC,Percentage,0,Units,,,3.112,,
COL,Colombia,ARABLE_P,Arable and cropland % land area,2013,2013,PC,Percentage,0,Units,,,3.108,,
COL,Colombia,ARABLE_P,Arable and cropland % land area,2014,2014,PC,Percentage,0,Units,,,3.265,,
COL,Colombia,ARABLE_P,Arable and cropland % land area,2015,2015,PC,Percentage,0,Units,,,3.24,,
COL,Colombia,ARABLE_P,Arable and cropland % land area,2016,2016,PC,Percentage,0,Units,,,3.24,,
SAU,Saudi Arabia,ARABLE_P,Arable and cropland % land area,2000,2000,PC,Percentage,0,Units,,,1.761,,
SAU,Saudi Arabia,ARABLE_P,Arable and cropland % land area,2001,2001,PC,Percentage,0,Units,,,1.764,,
SAU,Saudi Arabia,ARABLE_P,Arable and cropland % land area,2002,2002,PC,Percentage,0,Units,,,1.764,,
SAU,Saudi Arabia,ARABLE_P,Arable and cropland % land area,2003,2003,PC,Percentage,0,Units,,,1.767,,
SAU,Saudi Arabia,ARABLE_P,Arable and cropland % land area,2004,2004,PC,Percentage,0,Units,,,1.725,,
SAU,Saudi Arabia,ARABLE_P,Arable and cropland % land area,2005,2005,PC,Percentage,0,Units,,,1.729,,
SAU,Saudi Arabia,ARABLE_P,Arable and cropland % land area,2006,2006,PC,Percentage,0,Units,,,1.709,,
SAU,Saudi Arabia,ARABLE_P,Arable and cropland % land area,2007,2007,PC,Percentage,0,Units,,,1.71,,
SAU,Saudi Arabia,ARABLE_P,Arable and cropland % land area,2008,2008,PC,Percentage,0,Units,,,1.662,,
SAU,Saudi Arabia,ARABLE_P,Arable and cropland % land area,2009,2009,PC,Percentage,0,Units,,,1.598,,
SAU,Saudi Arabia,ARABLE_P,Arable and cropland % land area,2010,2010,PC,Percentage,0,Units,,,1.584,,
SAU,Saudi Arabia,ARABLE_P,Arable and cropland % land area,2011,2011,PC,Percentage,0,Units,,,1.576,,
SAU,Saudi Arabia,ARABLE_P,Arable and cropland % land area,2012,2012,PC,Percentage,0,Units,,,1.556,,
SAU,Saudi Arabia,ARABLE_P,Arable and cropland % land area,2013,2013,PC,Percentage,0,Units,,,1.533,,
SAU,Saudi Arabia,ARABLE_P,Arable and cropland % land area,2014,2014,PC,Percentage,0,Units,,,1.663,,
SAU,Saudi Arabia,ARABLE_P,Arable and cropland % land area,2015,2015,PC,Percentage,0,Units,,,1.691,,
SAU,Saudi Arabia,ARABLE_P,Arable and cropland % land area,2016,2016,PC,Percentage,0,Units,,,1.683,,
CRI,Costa Rica,ARABLE_P,Arable and cropland % land area,2000,2000,PC,Percentage,0,Units,,,9.597,,
CRI,Costa Rica,ARABLE_P,Arable and cropland % land area,2001,2001,PC,Percentage,0,Units,,,9.597,,
CRI,Costa Rica,ARABLE_P,Arable and cropland % land area,2002,2002,PC,Percentage,0,Units,,,9.597,,
CRI,Costa Rica,ARABLE_P,Arable and cropland % land area,2003,2003,PC,Percentage,0,Units,,,9.792,,
CRI,Costa Rica,ARABLE_P,Arable and cropland % land area,2004,2004,PC,Percentage,0,Units,,,9.792,,
CRI,Costa Rica,ARABLE_P,Arable and cropland % land area,2005,2005,PC,Percentage,0,Units,,,9.597,,
CRI,Costa Rica,ARABLE_P,Arable and cropland % land area,2006,2006,PC,Percentage,0,Units,,,9.89,,
CRI,Costa Rica,ARABLE_P,Arable and cropland % land area,2007,2007,PC,Percentage,0,Units,,,9.792,,
CRI,Costa Rica,ARABLE_P,Arable and cropland % land area,2008,2008,PC,Percentage,0,Units,,,9.792,,
CRI,Costa Rica,ARABLE_P,Arable and cropland % land area,2009,2009,PC,Percentage,0,Units,,,10.38,,
